MatrixName,nrows,ncols,nnz,rowMean,rowStd,rowMin,rowMax,rowPRatio,rowTop1,rowTop2,rowTop3,rowTop4,rowTop5,rowTop10,rowTop50,rowTop100,rowTop200,rowTop300,rowHot10,rowHot20,rowHot30,rowHot40,rowHot50,rowHot60,rowHot70,rowHot80,rowHot90,colMean,colStd,colMin,colMax,colPRatio,colTop1,colTop2,colTop3,colTop4,colTop5,colTop10,colTop50,colTop100,colTop200,colTop300,colHot10,colHot20,colHot30,colHot40,colHot50,colHot60,colHot70,colHot80,colHot90,Best col_frac,Best hot_frac
Freescale1,3428755,3428755,18920347,5.51814,2.07496,1,27,27,4.89295,4.89295,4.89295,4.89295,4.89295,4.89295,4.34929,4.34929,4.34929,4.34929,0.0479673,0.106744,0.185394,0.264646,0.359019,0.469381,0.579744,0.714714,0.852667,5.51814,1.22277,1,25,25,4.53051,4.53051,4.53051,4.53051,4.53051,4.53051,4.34929,4.34929,3.98685,3.44319,0.067722,0.146553,0.22985,0.321819,0.417388,0.527751,0.638114,0.748477,0.858839,0,0
Freescale2,2999349,2999349,23042677,7.68256,37.494,1,30167,30167,3926.69,1218.99,824.074,824.074,824.074,824.074,483.302,483.302,143.702,90.9853,0.00145198,0.0219891,0.0664131,0.132596,0.219616,0.324277,0.443927,0.588353,0.75255,7.68256,37.5751,1,30478,30478,3967.17,1219.12,838.653,838.653,838.653,838.653,491.373,491.373,143.702,90.9853,0.00168003,0.0222915,0.0664528,0.132486,0.219673,0.324981,0.446083,0.588134,0.752568,0,0
fs_183_3,183,183,1069,5.84153,9.11505,2,72,36,12.3255,10.1001,9.75772,9.24415,5.30683,2.56782,0.85594,0.684752,0,0,0.010929,0.0218579,0.0382514,0.0819672,0.15847,0.26776,0.404372,0.551913,0.748634,5.84153,11.5443,1,105,105,17.9747,17.8036,9.75772,6.16277,2.56782,1.54069,1.02713,0.684752,0,0,0.010929,0.0163934,0.0327869,0.0983607,0.185792,0.278689,0.382514,0.519126,0.704918,0,0
fs_183_4,183,183,1069,5.84153,9.11505,2,72,36,12.3255,10.1001,9.75772,9.24415,5.30683,2.56782,0.85594,0.684752,0,0,0.010929,0.0218579,0.0382514,0.0819672,0.15847,0.26776,0.404372,0.551913,0.748634,5.84153,11.5443,1,105,105,17.9747,17.8036,9.75772,6.16277,2.56782,1.54069,1.02713,0.684752,0,0,0.010929,0.0163934,0.0327869,0.0983607,0.185792,0.278689,0.382514,0.519126,0.704918,0,0
fs_183_6,183,183,1069,5.84153,9.11505,2,72,36,12.3255,10.1001,9.75772,9.24415,5.30683,2.56782,0.85594,0.684752,0,0,0.010929,0.0218579,0.0382514,0.0819672,0.15847,0.26776,0.404372,0.551913,0.748634,5.84153,11.5443,1,105,105,17.9747,17.8036,9.75772,6.16277,2.56782,1.54069,1.02713,0.684752,0,0,0.010929,0.0163934,0.0327869,0.0983607,0.185792,0.278689,0.382514,0.519126,0.704918,0,0
fs_541_1,541,541,4285,7.92052,1.85898,1,11,11,1.3888,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.26254,1.13629,0.883781,0.077634,0.157116,0.23475,0.314233,0.401109,0.499076,0.604436,0.71719,0.850277,7.92052,22.9989,5,541,108.2,68.3036,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.01004,1.01004,0.757526,0.00184843,0.0573013,0.142329,0.238447,0.338262,0.443623,0.567468,0.700555,0.842884,0,0
fs_541_2,541,541,4285,7.92052,1.85898,1,11,11,1.3888,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.26254,1.13629,0.883781,0.077634,0.157116,0.23475,0.314233,0.401109,0.499076,0.604436,0.71719,0.850277,7.92052,22.9989,5,541,108.2,68.3036,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.01004,1.01004,0.757526,0.00184843,0.0573013,0.142329,0.238447,0.338262,0.443623,0.567468,0.700555,0.842884,0,0
fs_541_3,541,541,4285,7.92052,1.85898,1,11,11,1.3888,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.26254,1.13629,0.883781,0.077634,0.157116,0.23475,0.314233,0.401109,0.499076,0.604436,0.71719,0.850277,7.92052,22.9989,5,541,108.2,68.3036,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.01004,1.01004,0.757526,0.00184843,0.0573013,0.142329,0.238447,0.338262,0.443623,0.567468,0.700555,0.842884,0,0
fs_541_4,541,541,4285,7.92052,1.85898,1,11,11,1.3888,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.26254,1.13629,0.883781,0.077634,0.157116,0.23475,0.314233,0.401109,0.499076,0.604436,0.71719,0.850277,7.92052,22.9989,5,541,108.2,68.3036,1.3888,1.3888,1.3888,1.3888,1.3888,1.26254,1.01004,1.01004,0.757526,0.00184843,0.0573013,0.142329,0.238447,0.338262,0.443623,0.567468,0.700555,0.842884,0,0
fs_680_1,680,680,2646,3.89118,1.88724,1,8,8,2.05593,2.05593,2.05593,2.05593,2.05593,2.05593,1.79894,1.54195,1.28496,0.770975,0.05,0.104412,0.167647,0.232353,0.310294,0.388235,0.508824,0.638235,0.802941,3.89118,4.28093,1,14,14,3.59788,3.59788,3.59788,3.59788,3.59788,3.59788,2.82691,2.56992,1.28496,0.256992,0.0279412,0.0558824,0.0911765,0.127941,0.167647,0.210294,0.260294,0.325,0.611765,0,0
fs_680_2,680,680,2646,3.89118,1.88724,1,8,8,2.05593,2.05593,2.05593,2.05593,2.05593,2.05593,1.79894,1.54195,1.28496,0.770975,0.05,0.104412,0.167647,0.232353,0.310294,0.388235,0.508824,0.638235,0.802941,3.89118,4.28093,1,14,14,3.59788,3.59788,3.59788,3.59788,3.59788,3.59788,2.82691,2.56992,1.28496,0.256992,0.0279412,0.0558824,0.0911765,0.127941,0.167647,0.210294,0.260294,0.325,0.611765,0,0
fs_680_3,680,680,2646,3.89118,1.88724,1,8,8,2.05593,2.05593,2.05593,2.05593,2.05593,2.05593,1.79894,1.54195,1.28496,0.770975,0.05,0.104412,0.167647,0.232353,0.310294,0.388235,0.508824,0.638235,0.802941,3.89118,4.28093,1,14,14,3.59788,3.59788,3.59788,3.59788,3.59788,3.59788,2.82691,2.56992,1.28496,0.256992,0.0279412,0.0558824,0.0911765,0.127941,0.167647,0.210294,0.260294,0.325,0.611765,0,0
fs_760_1,760,760,5976,7.86316,4.44169,3,21,7,2.67068,2.67068,2.67068,2.67068,2.67068,2.67068,1.90763,1.65328,1.27175,1.0174,0.0381579,0.0868421,0.147368,0.215789,0.289474,0.371053,0.477632,0.617105,0.794737,7.86316,4.38865,2,21,10.5,2.67068,2.67068,2.67068,2.67068,2.67068,2.67068,1.90763,1.78046,1.14458,1.0174,0.0394737,0.0907895,0.147368,0.207895,0.289474,0.381579,0.489474,0.619737,0.776316,0,0
fs_760_2,760,760,5976,7.86316,4.44169,3,21,7,2.67068,2.67068,2.67068,2.67068,2.67068,2.67068,1.90763,1.65328,1.27175,1.0174,0.0381579,0.0868421,0.147368,0.215789,0.289474,0.371053,0.477632,0.617105,0.794737,7.86316,4.38865,2,21,10.5,2.67068,2.67068,2.67068,2.67068,2.67068,2.67068,1.90763,1.78046,1.14458,1.0174,0.0394737,0.0907895,0.147368,0.207895,0.289474,0.381579,0.489474,0.619737,0.776316,0,0
fs_760_3,760,760,5976,7.86316,4.44169,3,21,7,2.67068,2.67068,2.67068,2.67068,2.67068,2.67068,1.90763,1.65328,1.27175,1.0174,0.0381579,0.0868421,0.147368,0.215789,0.289474,0.371053,0.477632,0.617105,0.794737,7.86316,4.38865,2,21,10.5,2.67068,2.67068,2.67068,2.67068,2.67068,2.67068,1.90763,1.78046,1.14458,1.0174,0.0394737,0.0907895,0.147368,0.207895,0.289474,0.381579,0.489474,0.619737,0.776316,0,0
fullb,199187,199187,11708077,58.7793,12.6633,18,144,8,2.44984,2.44984,2.44984,2.44984,2.44984,2.14361,2.04153,2.04153,2.04153,1.93946,0.0641357,0.142093,0.223729,0.32605,0.434903,0.543755,0.652603,0.761455,0.870308,58.7793,12.6633,18,144,8,2.44984,2.44984,2.44984,2.44984,2.44984,2.14361,2.04153,2.04153,2.04153,1.93946,0.0641357,0.142093,0.223729,0.32605,0.434903,0.543755,0.652603,0.761455,0.870308,0,0
FullChip,2987012,2987012,26621990,8.91258,1806.8,1,2312481,2.31E+06,259463,235196,10822.2,1173.96,957.747,33.7725,26.9282,24.7964,22.1036,20.645,6.70E-07,0.00279544,0.0618856,0.144738,0.243427,0.357699,0.487258,0.641288,0.81954,8.91258,1806.8,1,2312476,2.31E+06,259462,235196,10822.2,1173.96,957.747,33.7725,26.9282,24.7964,22.1036,20.645,6.70E-07,0.00279577,0.0618859,0.144738,0.243427,0.357699,0.487258,0.641289,0.81954,0,0
fv1,9604,9604,85264,8.87797,0.59613,4,9,2.25,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,0.0987089,0.197314,0.296022,0.394627,0.493232,0.591941,0.690546,0.789254,0.887859,8.87797,0.59613,4,9,2.25,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,0.0987089,0.197314,0.296022,0.394627,0.493232,0.591941,0.690546,0.789254,0.887859,0,0
fv2,9801,9801,87025,8.8792,0.593211,4,9,2.25,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,0.0986634,0.197327,0.29599,0.394654,0.493317,0.59198,0.690644,0.789307,0.887971,8.8792,0.593211,4,9,2.25,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,0.0986634,0.197327,0.29599,0.394654,0.493317,0.59198,0.690644,0.789307,0.887971,0,0
fv3,9801,9801,87025,8.8792,0.593211,4,9,2.25,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,0.0986634,0.197327,0.29599,0.394654,0.493317,0.59198,0.690644,0.789307,0.887971,8.8792,0.593211,4,9,2.25,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,1.01361,0.0986634,0.197327,0.29599,0.394654,0.493317,0.59198,0.690644,0.789307,0.887971,0,0
fxm3_6,5026,5026,94026,18.7079,14.3157,4,129,32.25,6.89548,6.46785,6.4144,6.09368,5.07806,3.84864,3.2072,2.93993,2.83302,2.24504,0.0316355,0.0706327,0.122364,0.180462,0.247115,0.318942,0.395145,0.492041,0.624353,18.7079,14.3157,4,129,32.25,6.89548,6.46785,6.4144,6.09368,5.07806,3.84864,3.2072,2.93993,2.83302,2.24504,0.0316355,0.0706327,0.122364,0.180462,0.247115,0.318942,0.395145,0.492041,0.624353,0,0
fxm4_6,18892,18892,497844,26.3521,26.0966,4,309,77.25,11.7258,11.4222,11.3843,11.1566,10.4356,9.48691,8.7659,8.7659,8.7659,2.27686,0.0113275,0.0555261,0.11317,0.188863,0.271279,0.368092,0.469405,0.580193,0.721469,26.3521,26.0966,4,309,77.25,11.7258,11.4222,11.3843,11.1566,10.4356,9.48691,8.7659,8.7659,8.7659,2.27686,0.0113275,0.0555261,0.11317,0.188863,0.271279,0.368092,0.469405,0.580193,0.721469,0,0
G_n_pin_pout,100000,100000,1002396,10.024,3.17128,0,25,0,2.49402,2.49402,2.49402,2.39426,2.39426,2.39426,2.19474,2.09498,1.99522,1.99522,0.05971,0.12944,0.20589,0.28903,0.37863,0.47481,0.5784,0.69243,0.82286,10.024,3.17128,0,25,0,2.49402,2.49402,2.49402,2.39426,2.39426,2.39426,2.19474,2.09498,1.99522,1.99522,0.05971,0.12944,0.20589,0.28903,0.37863,0.47481,0.5784,0.69243,0.82286,0,0
G1,800,800,38352,47.94,6.31656,27,67,2.48148,1.39758,1.37672,1.35586,1.35586,1.335,1.29328,1.20985,1.14727,1.08469,1.04297,0.08,0.1675,0.2575,0.35125,0.44875,0.54875,0.6525,0.76,0.87375,47.94,6.31656,27,67,2.48148,1.39758,1.37672,1.35586,1.35586,1.335,1.29328,1.20985,1.14727,1.08469,1.04297,0.08,0.1675,0.2575,0.35125,0.44875,0.54875,0.6525,0.76,0.87375,0,0
G10,800,800,38352,47.94,6.64785,30,70,2.33333,1.46016,1.41844,1.39758,1.39758,1.37672,1.35586,1.20985,1.16813,1.08469,1.04297,0.08,0.165,0.255,0.34875,0.44625,0.54625,0.65,0.7575,0.8725,47.94,6.64785,30,70,2.33333,1.46016,1.41844,1.39758,1.39758,1.37672,1.35586,1.20985,1.16813,1.08469,1.04297,0.08,0.165,0.255,0.34875,0.44625,0.54625,0.65,0.7575,0.8725,0,0
G11,800,800,3200,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0,0
G12,800,800,3200,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0,0
G13,800,800,3200,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0,0
G14,800,800,9388,11.735,11.5354,5,132,26.4,11.2484,9.45888,8.52152,8.18066,7.8398,5.45377,2.21559,1.44866,1.02258,0.852152,0.01375,0.04375,0.09,0.15625,0.24125,0.3475,0.475,0.6275,0.8025,11.735,11.5354,5,132,26.4,11.2484,9.45888,8.52152,8.18066,7.8398,5.45377,2.21559,1.44866,1.02258,0.852152,0.01375,0.04375,0.09,0.15625,0.24125,0.3475,0.475,0.6275,0.8025,0,0
G15,800,800,9322,11.6525,12.114,4,153,38.25,13.1302,10.384,10.2982,7.63785,7.38039,5.14911,2.23128,1.45891,1.02982,0.858185,0.01375,0.04125,0.08625,0.15125,0.2375,0.345,0.47125,0.625,0.8025,11.6525,12.114,4,153,38.25,13.1302,10.384,10.2982,7.63785,7.38039,5.14911,2.23128,1.45891,1.02982,0.858185,0.01375,0.04125,0.08625,0.15125,0.2375,0.345,0.47125,0.625,0.8025,0,0
G16,800,800,9344,11.68,11.572,5,123,24.6,10.5308,10.1027,9.16096,7.2774,7.19178,5.65068,2.31164,1.5411,1.0274,0.770548,0.015,0.0425,0.0875,0.15125,0.23625,0.3425,0.47,0.6225,0.80125,11.68,11.572,5,123,24.6,10.5308,10.1027,9.16096,7.2774,7.19178,5.65068,2.31164,1.5411,1.0274,0.770548,0.015,0.0425,0.0875,0.15125,0.23625,0.3425,0.47,0.6225,0.80125,0,0
G17,800,800,9334,11.6675,11.7828,5,143,28.6,12.2563,10.1136,8.82794,7.19949,7.11378,5.48532,2.22841,1.54275,1.0285,0.771373,0.01375,0.0425,0.08625,0.14875,0.235,0.3425,0.4725,0.6275,0.80375,11.6675,11.7828,5,143,28.6,12.2563,10.1136,8.82794,7.19949,7.11378,5.48532,2.22841,1.54275,1.0285,0.771373,0.01375,0.0425,0.08625,0.14875,0.235,0.3425,0.4725,0.6275,0.80375,0,0
G18,800,800,9388,11.735,11.5354,5,132,26.4,11.2484,9.45888,8.52152,8.18066,7.8398,5.45377,2.21559,1.44866,1.02258,0.852152,0.01375,0.04375,0.09,0.15625,0.24125,0.3475,0.475,0.6275,0.8025,11.735,11.5354,5,132,26.4,11.2484,9.45888,8.52152,8.18066,7.8398,5.45377,2.21559,1.44866,1.02258,0.852152,0.01375,0.04375,0.09,0.15625,0.24125,0.3475,0.475,0.6275,0.8025,0,0
G19,800,800,9322,11.6525,12.114,4,153,38.25,13.1302,10.384,10.2982,7.63785,7.38039,5.14911,2.23128,1.45891,1.02982,0.858185,0.01375,0.04125,0.08625,0.15125,0.2375,0.345,0.47125,0.625,0.8025,11.6525,12.114,4,153,38.25,13.1302,10.384,10.2982,7.63785,7.38039,5.14911,2.23128,1.45891,1.02982,0.858185,0.01375,0.04125,0.08625,0.15125,0.2375,0.345,0.47125,0.625,0.8025,0,0
G2,800,800,38352,47.94,6.51701,28,66,2.35714,1.37672,1.37672,1.35586,1.35586,1.35586,1.31414,1.20985,1.16813,1.08469,1.04297,0.08,0.16625,0.25625,0.35,0.44625,0.54625,0.65125,0.75875,0.87375,47.94,6.51701,28,66,2.35714,1.37672,1.37672,1.35586,1.35586,1.35586,1.31414,1.20985,1.16813,1.08469,1.04297,0.08,0.16625,0.25625,0.35,0.44625,0.54625,0.65125,0.75875,0.87375,0,0
G2_circuit,150102,150102,726674,4.8412,0.639641,2,6,3,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,0.0806918,0.173749,0.270569,0.367397,0.464218,0.561045,0.657866,0.754693,0.869535,4.8412,0.639641,2,6,3,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,1.23936,0.0806918,0.173749,0.270569,0.367397,0.464218,0.561045,0.657866,0.754693,0.869535,0,0
G20,800,800,9344,11.68,11.572,5,123,24.6,10.5308,10.1027,9.16096,7.2774,7.19178,5.65068,2.31164,1.5411,1.0274,0.770548,0.015,0.0425,0.0875,0.15125,0.23625,0.3425,0.47,0.6225,0.80125,11.68,11.572,5,123,24.6,10.5308,10.1027,9.16096,7.2774,7.19178,5.65068,2.31164,1.5411,1.0274,0.770548,0.015,0.0425,0.0875,0.15125,0.23625,0.3425,0.47,0.6225,0.80125,0,0
G21,800,800,9334,11.6675,11.7828,5,143,28.6,12.2563,10.1136,8.82794,7.19949,7.11378,5.48532,2.22841,1.54275,1.0285,0.771373,0.01375,0.0425,0.08625,0.14875,0.235,0.3425,0.4725,0.6275,0.80375,11.6675,11.7828,5,143,28.6,12.2563,10.1136,8.82794,7.19949,7.11378,5.48532,2.22841,1.54275,1.0285,0.771373,0.01375,0.0425,0.08625,0.14875,0.235,0.3425,0.4725,0.6275,0.80375,0,0
G22,2000,2000,39980,19.99,4.54378,7,37,5.28571,1.85093,1.8009,1.70085,1.70085,1.70085,1.65083,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.23,0.3185,0.412,0.5105,0.6145,0.7255,0.848,19.99,4.54378,7,37,5.28571,1.85093,1.8009,1.70085,1.70085,1.70085,1.65083,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.23,0.3185,0.412,0.5105,0.6145,0.7255,0.848,0,0
G23,2000,2000,39980,19.99,4.35889,4,36,9,1.8009,1.70085,1.65083,1.65083,1.65083,1.6008,1.45073,1.35068,1.30065,1.25063,0.07,0.1485,0.2325,0.3215,0.415,0.513,0.6175,0.7295,0.851,19.99,4.35889,4,36,9,1.8009,1.70085,1.65083,1.65083,1.65083,1.6008,1.45073,1.35068,1.30065,1.25063,0.07,0.1485,0.2325,0.3215,0.415,0.513,0.6175,0.7295,0.851,0,0
G24,2000,2000,39980,19.99,4.53882,6,38,6.33333,1.90095,1.85093,1.85093,1.85093,1.75088,1.6008,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.2305,0.319,0.412,0.5105,0.6145,0.7265,0.848,19.99,4.53882,6,38,6.33333,1.90095,1.85093,1.85093,1.85093,1.75088,1.6008,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.2305,0.319,0.412,0.5105,0.6145,0.7265,0.848,0,0
G25,2000,2000,39980,19.99,4.50476,8,39,4.875,1.95098,1.75088,1.75088,1.70085,1.70085,1.6008,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.2295,0.3185,0.412,0.511,0.616,0.729,0.851,19.99,4.50476,8,39,4.875,1.95098,1.75088,1.75088,1.70085,1.70085,1.6008,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.2295,0.3185,0.412,0.511,0.616,0.729,0.851,0,0
G26,2000,2000,39980,19.99,4.5619,7,40,5.71429,2.001,1.85093,1.8009,1.8009,1.75088,1.70085,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.229,0.318,0.412,0.5105,0.615,0.7275,0.85,19.99,4.5619,7,40,5.71429,2.001,1.85093,1.8009,1.8009,1.75088,1.70085,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.229,0.318,0.412,0.5105,0.615,0.7275,0.85,0,0
G27,2000,2000,39980,19.99,4.54378,7,37,5.28571,1.85093,1.8009,1.70085,1.70085,1.70085,1.65083,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.23,0.3185,0.412,0.5105,0.6145,0.7255,0.848,19.99,4.54378,7,37,5.28571,1.85093,1.8009,1.70085,1.70085,1.70085,1.65083,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.23,0.3185,0.412,0.5105,0.6145,0.7255,0.848,0,0
G28,2000,2000,39980,19.99,4.41462,8,35,4.375,1.75088,1.75088,1.75088,1.70085,1.70085,1.6008,1.45073,1.35068,1.30065,1.25063,0.07,0.1475,0.231,0.3195,0.413,0.5115,0.616,0.729,0.8515,19.99,4.41462,8,35,4.375,1.75088,1.75088,1.75088,1.70085,1.70085,1.6008,1.45073,1.35068,1.30065,1.25063,0.07,0.1475,0.231,0.3195,0.413,0.5115,0.616,0.729,0.8515,0,0
G29,2000,2000,39980,19.99,4.53882,6,38,6.33333,1.90095,1.85093,1.85093,1.85093,1.75088,1.6008,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.2305,0.319,0.412,0.5105,0.6145,0.7265,0.848,19.99,4.53882,6,38,6.33333,1.90095,1.85093,1.85093,1.85093,1.75088,1.6008,1.45073,1.4007,1.30065,1.25063,0.069,0.1465,0.2305,0.319,0.412,0.5105,0.6145,0.7265,0.848,0,0
G3,800,800,38352,47.94,6.65818,30,69,2.3,1.4393,1.4393,1.37672,1.37672,1.35586,1.335,1.23071,1.16813,1.08469,1.04297,0.07875,0.165,0.255,0.34875,0.445,0.54625,0.65,0.75875,0.8725,47.94,6.65818,30,69,2.3,1.4393,1.4393,1.37672,1.37672,1.35586,1.335,1.23071,1.16813,1.08469,1.04297,0.07875,0.165,0.255,0.34875,0.445,0.54625,0.65,0.75875,0.8725,0,0
G3_circuit,1585478,1585478,7660826,4.83187,0.641881,2,6,3,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,0.0805315,0.174126,0.270763,0.367401,0.464038,0.560676,0.657313,0.753951,0.869171,4.83187,0.641881,2,6,3,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,1.24175,0.0805315,0.174126,0.270763,0.367401,0.464038,0.560676,0.657313,0.753951,0.869171,0,0
G30,2000,2000,39980,19.99,4.50476,8,39,4.875,1.95098,1.75088,1.75088,1.70085,1.70085,1.6008,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.2295,0.3185,0.412,0.511,0.616,0.729,0.851,19.99,4.50476,8,39,4.875,1.95098,1.75088,1.75088,1.70085,1.70085,1.6008,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.2295,0.3185,0.412,0.511,0.616,0.729,0.851,0,0
G31,2000,2000,39980,19.99,4.5619,7,40,5.71429,2.001,1.85093,1.8009,1.8009,1.75088,1.70085,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.229,0.318,0.412,0.5105,0.615,0.7275,0.85,19.99,4.5619,7,40,5.71429,2.001,1.85093,1.8009,1.8009,1.75088,1.70085,1.50075,1.4007,1.30065,1.25063,0.068,0.1455,0.229,0.318,0.412,0.5105,0.615,0.7275,0.85,0,0
G32,2000,2000,8000,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0,0
G33,2000,2000,8000,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0,0
G34,2000,2000,8000,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0,0
G35,2000,2000,23556,11.778,13.7584,4,210,52.5,17.8299,17.1506,16.4714,15.1978,14.179,7.72627,3.31126,2.46222,1.69808,1.27356,0.011,0.038,0.0815,0.145,0.2305,0.3375,0.4675,0.6215,0.8005,11.778,13.7584,4,210,52.5,17.8299,17.1506,16.4714,15.1978,14.179,7.72627,3.31126,2.46222,1.69808,1.27356,0.011,0.038,0.0815,0.145,0.2305,0.3375,0.4675,0.6215,0.8005,0,0
G36,2000,2000,23532,11.766,13.6138,4,326,81.5,27.707,13.5135,12.4086,11.2188,10.9638,8.58406,3.39963,2.37974,1.61482,1.35985,0.011,0.04,0.086,0.1515,0.2375,0.3445,0.4715,0.6245,0.801,11.766,13.6138,4,326,81.5,27.707,13.5135,12.4086,11.2188,10.9638,8.58406,3.39963,2.37974,1.61482,1.35985,0.011,0.04,0.086,0.1515,0.2375,0.3445,0.4715,0.6245,0.801,0,0
G37,2000,2000,23570,11.785,13.9875,4,279,69.75,23.6742,19.1769,14.9342,13.2372,10.9461,7.97624,3.56385,2.54561,1.61222,1.2728,0.011,0.0375,0.0815,0.1465,0.2335,0.341,0.4705,0.6235,0.801,11.785,13.9875,4,279,69.75,23.6742,19.1769,14.9342,13.2372,10.9461,7.97624,3.56385,2.54561,1.61222,1.2728,0.011,0.0375,0.0815,0.1465,0.2335,0.341,0.4705,0.6235,0.801,0,0
G38,2000,2000,23558,11.779,13.893,4,249,62.25,21.1393,16.7247,16.3002,13.7533,11.3762,9.67824,3.31098,2.46201,1.61304,1.35835,0.01,0.038,0.084,0.149,0.234,0.3395,0.468,0.6225,0.801,11.779,13.893,4,249,62.25,21.1393,16.7247,16.3002,13.7533,11.3762,9.67824,3.31098,2.46201,1.61304,1.35835,0.01,0.038,0.084,0.149,0.234,0.3395,0.468,0.6225,0.801,0,0
G39,2000,2000,23556,11.778,13.7584,4,210,52.5,17.8299,17.1506,16.4714,15.1978,14.179,7.72627,3.31126,2.46222,1.69808,1.27356,0.011,0.038,0.0815,0.145,0.2305,0.3375,0.4675,0.6215,0.8005,11.778,13.7584,4,210,52.5,17.8299,17.1506,16.4714,15.1978,14.179,7.72627,3.31126,2.46222,1.69808,1.27356,0.011,0.038,0.0815,0.145,0.2305,0.3375,0.4675,0.6215,0.8005,0,0
g3rmt3m3,5357,5357,207695,38.7708,7.05805,7,48,6.85714,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,0.0834422,0.175845,0.26806,0.360463,0.452679,0.545081,0.637484,0.729699,0.841702,38.7708,7.05805,7,48,6.85714,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,1.23805,0.0834422,0.175845,0.26806,0.360463,0.452679,0.545081,0.637484,0.729699,0.841702,0,0
